"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Guyana","GUY","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.2","","","","","","56.6","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","5.8","5.6","5.4","5","4.8","4.4","4","3.7","3.6","3.7","4.1","5.9","6.9","4.8","6.2","4.8","4.2","4.8","4.7","4.5","4.5","4.3","4","3.8","3.5","3","2.7","2.6","2.6","2.6","2.6","2.6","2.6","2.5","2.2","2","1.8","1.7","","",
"Hong Kong SAR, China","HKG","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.6","82.6","79.4","76.4","70.1","70","71","72.9","65.6","64.7","66.2","","56.5","61.5","65","64.5","62","56.4","54.2","51.3","48.4","51.3","51.4","56.9","54.4","53.1","53.2","50.5","51.2","51.3","49.5","","",
"Heavily indebted poor countries (HIPC)","HPC","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","6.6","7.5","8.1","7.8","6.6","5.8","4.7","4.2","2.7","2.4","","",
"Haiti","HTI","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.8","","","","","","","","","",
"Hungary","HUN","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","7.4","4","4","3.3","4","5.4","5.8","7.8","7.3","5.4","3.9","3.3","4","2.8","2.5","","",
"IBRD only","IBD","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.9","93.1","93.3","93.4","93.6","93.6","93.3","92.9","92.9","92.7","92.9","92.9","93","93","92.7","92","91.3","91","90.5","89.9","89.6","89","88.5","88.3","88","87.4","87.3","86.7","86","85.4","85.2","","",
"IDA blend","IDB","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","98.7","","","98.8","","","97.6","","","97.4","","","95.4","","98.5","96.6","96.9","96","91.9","91","91.1","90.5","91.4","88","88.1","87.2","82.5","79.3","78.5","76.2","74.9","72.9","68.3","65.3","62.8","61.9","60.7","60.6",
"IDA only","IDX","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","97.7","","","","","","97.3","","","","96.6","","","","","","96.6","","","","","","","","","","","94.4","","","","","92.9","","89.9","","","","88.9","88.7","85.3","82.6","83.8","","",
"Not classified","INX","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.2","","","","","","","1.2","1.5","1.5","","","","0.5","","1.2","0.5","0.4","0.3","0.6","0.5","0.8","1.4","1.7","1.4","1.3","1.5","1.2","0.8","0.8","0.5","0.1","","","",
"Iran, Islamic Rep.","IRN","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","53","","","","55.4","","","","47.7","","","","44.8","","","","","","","23.5","24.7","","","22.7","","","","18.8","21.1","21.9","22","20.9","22.1","27.6","","",
"Iraq","IRQ","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4","","","","","","24.7","","","","","","","","","",
"Iceland","ISL","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","0.4","0.2","0.4","0.3","0.2","0.3","0.5","0.8","0.3","0.2","0.1","0.1","0.2","0","","","","",
"Israel","ISR","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","9.2","","","","","","","10","","","","","","4.7","","","","","6","","","","4.2","8.5","9","9.7","9.4","9","7.2","7.2","8.2","7.2","7","6.7","5.2","5.5","5","4","4.2","3.2","","","",
"Italy","ITA","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","3.2","","0.5","","1.5","","4.2","","3.5","","","4","","3.5","","","2.1","1.7","1.9","1.6","1.7","1.8","2.1","2.7","2.7","3.1","3.2","3.1","3.9","3.4","3.3","3.2","","","",
"Jamaica","JAM","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.8","","49.5","","","64.4","","","42.8","","","30.4","","","33.3","","29.1","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8","","","","","","32.5","","","","","31.4","","","","","22.8","","","","13.5","","12","","8.2","","","","","","","","","","","",
"Japan","JPN","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","","0.5","","","1.4","","","","","","","","",
"Kazakhstan","KAZ","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.6","","","","","74.5","72.3","67.6","64.3","61.5","50.8","38","36.7","37.6","32","19.2","19","13.7","14.8","17.2","23.8","18.8","14.3","","","",
"Kenya","KEN","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.9","","83.2","","","82.1","","","","","","","","87.4","","","","","","","","","","85.7","","","","","","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.2","95","94.6","94.1","80","84.7","72.9","74.2","67.6","67.6","70.5","70.6","73.3","73.3","70.8","73.8","71.3","70.3","66.1","63.7","67.6","",
"Cambodia","KHM","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.4","","","","","","","","","","","","","68.8","","",
"St. Kitts and Nevis","KNA","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1.7","","2.2","","1.7","","1.5","","1.2","","","","","",
"Kuwait","KWT","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.1","","","","","94.6","","","","","91.9","","","","","88.3","","","","","78.8","","","","","","70.5","","","",
"Lebanon","LBN","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","","","","","","","","","","",
"Liberia","LBR","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5","","","","","","","90.3","","88.9","","","","","",
"Libya","LBY","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6","","","","","","","","","","","","","","","","","","","","","25.3","","","","","",
"Latin America & Caribbean","LCN","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","53.5","54.5","58","57.8","56.3","49.8","53.4","54.4","53.6","55.4","54.7","55.2","55.2","53","53.3","54.5","53.1","52","52.8","50.6","50.1","50","49.6","47.9","45.3","41.3","39.5","37.7","37.3","35.4","33.5","32.1","31","30.4","29.6","29.4","28.8","28.3","28","","",
"Least developed countries: UN classification","LDC","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","93.5","93.2","93.1","92.9","93.2","93.2","93.4","93.3","92.9","92.3","91.5","91.9","91.3","90.5","90.8","90.4","90.2","91","91.8","91.8","92.4","92.1","91.7","91.6","","","",
"Liechtenstein","LIE","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","87.6","","","","","87.2","","","","","82.5","","","","","","","76.8","","","","69.4","","","67.4","","","61.5","","","","52.8","","","","","",
"Lower middle income","LMC","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","91.1","91.2","90.9","90.7","90.6","90.6","90.8","90.7","90.5","90.3","90.3","90.6","90.8","90.8","90.5","90.3","90.1","90","90.1","","89.3","88.7","88.2","87.4","86.6","86.1","85.4","84.8","84.2","82.2","80.7","79.7","78.8","78.2","77.7","76.9","75.2","73.4","73","","",
"Low & middle income","LMY","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","85.3","85.4","85.7","85.6","85.3","84.6","84.9","84.9","84.8","84.9","85.3","85.6","85.7","85.4","85","84.6","84.2","84","84.3","83","82.2","80.9","80.3","78.6","76.8","75.3","73.6","72.3","71.3","69","67.1","65.5","63.4","61.9","60.7","59.5","58.2","56.4","55.5","","",
"Lesotho","LSO","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","89","","","","","","","","82.9","","","","","","","","95.1","","","","","","","","","","","","","","","81","","","","",
"Late-demographic dividend","LTE","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6","14.9","8.7","6.1","5.3","10.2","10.4","7","7","5.8","6.3","4.8","4.9","4.4","2.9","1.6","","",
"Luxembourg","LUX","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","","0","","","0","","","0.2","","","0","","","0.5","0.1","0.1","0","0","0.1","0.2","0.3","0.2","0.3","0.3","0.3","0.7","0.5","0.9","0.7","0.3","","",
"Latvia","LVA","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3","17.3","9.4","6.1","7.9","11.7","11.9","11.2","10.4","8.1","7.1","4.9","4.6","4.5","3","2.6","","",
"Macao SAR, China","MAC","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","77.4","","","","","","59.1","","","","","","","","68.4","","68.2","","","","","","59.2","","","","","","","42.1","","","","","","","","",
"Monaco","MCO","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6","83.9","88.4","90.8","85.8","76.9","69.6","70.2","75.3","41.9","32.5","34","33","30.1","27","25.9","21.1","19.9","17.7","17.7","17.5","14.6","14.7","","",
"Madagascar","MDG","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","91.5","","","","","","","","","","","","","97.5","","","","98","","97.8","","95.9","","","","98","","","","","98.1","","98.2","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.3","","","","","","","50.5","","","","","","","5.5","","","3.9","","",
"Middle East & North Africa","MEA","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","63.5","64.4","65.3","65.6","66.4","61.8","65","63.8","63","63.3","64.6","63.6","61.8","58.3","56.6","54.5","54.1","","56.1","51.8","50.1","50.2","48.6","47.4","46.5","44.5","42.4","42.2","42.1","42.7","43.5","43","43.8","45.1","","","",
"Mexico","MEX","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.7","","","47.6","","46.6","","63.3","","55.2","","48.2","","45.3","","42.1","40.9","37.2","","37.8","","38.1","","35.4","","38.3","","33.6","","31.1","","32.5","",
"Marshall Islands","MHL","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4","","",
"Middle income","MIC","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8","37.8","37.2","35.7","34.1","29.8","28.8","24.9","23.1","20.8","","","",
"Mali","MLI","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","","","","","","","95.6","","","","","93.7","","","95.9","","","","","","","","","80.5","","","",
"Malta","MLT","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","1.1","0.6","1","0.5","0.6","0.4","0.2","0.1","0.3","0.3","0.3","0.3","0.7","","",
"Myanmar","MMR","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.8","","68.2","","","","",
"Middle East & North Africa (excluding high income)","MNA","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3","23.3","22.6","21.3","17.3","17.2","18.5","","","",
"Mongolia","MNG","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.3","","","94.1","","","","77","","","","","50.6","","","49","43.7","34","","28.1","","41.9","","38.3","","","",
"Northern Mariana Islands","MNP","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2","","","","","","97.5","","","","","","97","","","","","","93.6","","","","","","","",
"Mauritania","MRT","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.8","","","","","","91.2","","84","","","","","80.9","","","","82.6","","","","71.6","","","","","","66.8","","","","","","","",
"Mauritius","MUS","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8","","","","","","19.4","","","","","13.5","","","","",
"Malawi","MWI","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.8","","","","","","","97.2","","","","","","96.2","","","","","","96.8","","","97.3","","",
"Malaysia","MYS","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","39.2","","","40.1","","39.9","","","37.1","","","36","","27.6","","","","","","27.8","","","22.4","","22.1","","","12.9","","6.6","","4.8","","","","","","",
"North America","NAC","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","","","","","","73.3","","","","","","57.3","","","","","","",
"New Caledonia","NCL","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","","99","","","","","","","","","","","98.1","","97.9","","","","97.7","","","96.7","","","","95","","","",
"Nigeria","NGA","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","93.4","","","","","","","92.4","","","","92.7","","","","","","","94","","","","","","","90.8","","90.5","","","89.5","","","90.8","","","",
"Nicaragua","NIC","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.2","","","","","74.2","","","69","","","","61","","","","57.1","","","","","42.1","","","","","","","",
"Netherlands","NLD","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","3","","","","0.7","","","1.7","","","3","","","","","","0.7","","","","","0.8","0.5","0.2","0.4","0.6","0.4","0.2","0.4","0.2","0.3","0.4","0.4","0.4","0.4","0.4","0.4","","",
"Norway","NOR","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","1.2","","","","","","","0.5","","","","","0.7","","","","0.7","","","","","0.5","","","0.4","0.6","0.5","0.7","0.5","0.5","0.3","0.4","0.3","0.3","0.4","0.4","0.4","0.7","0.6","0.5","0.5","","",
"Nepal","NPL","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.6","","","","","","","","89.7","","","","","","","80.4","","","","","","","","","","","",
"Nauru","NRU","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5","","","","","","","","","",
"New Zealand","NZL","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7","","","98","","","","","","94.7","","93.4","","","96","","","92.2","92.4","","91.4","","","90.4","89.1","","86.5","","83.8","","","84.5","","","",
"Panama","PAN","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","39.9","","","","","","","","","","50.2","","48.2","","","","39.4","","39.1","38.8","36.5","35.1","40","37.2","36","34.8","34.5","33.9","30.5","23.2","23","21.7","18.3","18.8","18.2","16.8","15.4","14.5","14","12.5","12.1","","",
"Peru","PER","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.4","62.3","62.1","62.4","63.9","60.3","59.5","59.8","61.5","55.9","50.3","46.4","44.6","40.6","38.1","35.3","34.6","33.4","32.7","31.9","32.6","30.2","28.7","42.7","",
"Philippines","PHL","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.8","","","68.1","","","67.9","","","66.1","","","64.9","","","60.1","","","53.4","","","",
"Palau","PLW","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.5","","","","","","","","","","","","","90.2","","","","","","","","","","","","",
